"","station","valid","lon","lat","tmpf","dwpf","relh","drct","sknt","p01i","alti","mslp","vsby","gust","skyc1","skyc2","skyc3","skyc4","skyl1","skyl2","skyl3","skyl4","wxcodes","ice_accretion_1hr","ice_accretion_3hr","ice_accretion_6hr","peak_wind_gust","peak_wind_drct","peak_wind_time","feel","metar"
"2640","AMA","2001-04-20 22:53:00",-101.7059,35.2194,84.92,32,14.9,250,31,NA,29.7,1000.8,9,36,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,36,250,"2001-04-20 22:53",81.81,"METAR KAMA 202253Z 25031G36KT 9SM BLDU CLR 29/00 A2970 RMK AO2 PK WND 25036/2253 SLP008 T02940000"
"9704","AMA","2002-02-09 21:53:00",-101.7059,35.2194,42.08,21.02,42.69,350,29,NA,30.14,1020.6,3,42,"FEW","   ","   ",NA,5000,NA,NA,NA,"BLDU",NA,NA,NA,46,340,"2002-02-09 20:55",30.73,"METAR KAMA 092153Z 35029G42KT 3SM BLDU FEW050 06/M06 A3014 RMK AO2 PK WND 34046/2055 SLP206 T00561061"
"9705","AMA","2002-02-09 22:53:00",-101.7059,35.2194,37.94,21.92,52.09,350,32,NA,30.19,1022.9,3,40,"SCT","BKN","   ",NA,3700,4600,NA,NA,"BLDU",NA,NA,NA,41,360,"2002-02-09 22:24",24.51,"METAR KAMA 092253Z 35032G40KT 3SM BLDU SCT037 BKN046 03/M06 A3019 RMK AO2 PK WND 36041/2224 SLP229 T00331056"
"9706","AMA","2002-02-09 23:53:00",-101.7059,35.2194,37.04,21.92,53.97,340,33,NA,30.22,1024,3,37,"FEW","OVC","   ",NA,1800,4400,NA,NA,"BLDU",NA,NA,NA,40,350,"2002-02-09 23:27",23.09,"METAR KAMA 092353Z 34033G37KT 3SM BLDU FEW018 OVC044 03/M06 A3022 RMK AO2 PK WND 35040/2327 SLP240 T00281056 10078 20028 51039"
"9707","AMA","2002-02-10 00:53:00",-101.7059,35.2194,35.06,23,61.08,350,27,NA,30.27,1026,3,35,"BKN","OVC","   ",NA,3900,7000,NA,NA,"BLDU",NA,NA,NA,41,350,"2002-02-09 23:55",21.52,"METAR KAMA 100053Z 35027G35KT 3SM BLDU BKN039 OVC070 02/M05 A3027 RMK AO2 PK WND 35041/2355 SLP260 T00171050"
"10358","AMA","2002-03-09 03:53:00",-101.7059,35.2194,33.08,23,66.11,10,24,NA,29.94,1012.4,6,32,"BKN","   ","   ",NA,1200,NA,NA,NA,"BLDU",NA,NA,NA,42,350,"2002-03-09 03:30",19.52,"METAR KAMA 090353Z 01024G32KT 6SM BLDU BKN012 01/M05 A2994 RMK AO2 PK WND 35042/0330 WSHFT 0324 SLP124 T00061050"
"17291","AMA","2002-12-23 13:53:00",-101.7059,35.2194,28.04,26.96,95.65,40,7,0.07,30,1017.4,0.75,NA,"BKN","BKN","OVC",NA,700,1400,2800,NA,"-TSSN BR",NA,NA,NA,NA,NA,NA,19.95,"METAR KAMA 231353Z 04007KT 3/4SM -TSSN BR BKN007 BKN014 OVC028 M02/M03 A3000 RMK AO2 TSB30 SLP174 TS OVHD MVG UKN P0007 T10221028"
"25822","AMA","2003-12-15 16:53:00",-101.7059,35.2194,50,15.98,25.48,270,33,NA,29.55,998.6,4,40,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,41.06,"METAR KAMA 151653Z 27033G40KT 4SM BLDU CLR 10/M09 A2955 RMK AO2 PK WND 27044/1631 SLP986 T01001089"
"25823","AMA","2003-12-15 17:53:00",-101.7059,35.2194,50,15.98,25.48,270,31,NA,29.57,999.2,5,40,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,41.32,"METAR KAMA 151753Z 27031G40KT 5SM BLDU CLR 10/M09 A2957 RMK AO2 PK WND 26042/1719 SLP992 T01001089 10106 20028 55002"
"25824","AMA","2003-12-15 18:53:00",-101.7059,35.2194,51.08,14,22.45,270,29,NA,29.56,999.4,5,40,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,51.08,"METAR KAMA 151853Z 27029G40KT 5SM BLDU CLR 11/M10 A2956 RMK AO2 PK WND 27044/1813 SLP994 T01061100"
"25825","AMA","2003-12-15 19:53:00",-101.7059,35.2194,48.92,33.08,54.15,290,31,NA,29.56,999.9,8,39,"   ","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,39.83,"METAR KAMA 151953Z 29031G39KT 8SM BLDU 09/01 A2956 RMK AO2 PK WND 28041/1935 SLP999 T00940006 $"
"25826","AMA","2003-12-15 20:53:00",-101.7059,35.2194,37.04,33.08,85.43,340,28,NA,29.7,1004.5,2.5,37,"BKN","OVC","   ",NA,2800,3800,NA,NA,"-SN BR BLDU",NA,NA,NA,NA,NA,NA,24.01,"METAR KAMA 152053Z 34028G37KT 2 1/2SM -SN BR BLDU BKN028 OVC038 03/01 A2970 RMK AO2 PK WND 31040/2001 SFC VIS 3 RAB42E46SNB46 PRESRR SLP045 P0000 60000 T00280006 53039"
"25827","AMA","2003-12-15 21:53:00",-101.7059,35.2194,35.06,30.02,81.65,350,31,NA,29.76,1007.2,8,41,"BKN","OVC","   ",NA,1900,2800,NA,NA,"-SN BLDU",NA,NA,NA,NA,NA,NA,20.71,"METAR KAMA 152153Z 35031G41KT 8SM -SN BLDU BKN019 OVC028 02/M01 A2976 RMK AO2 PK WND 33041/2146 PRESRR SLP072 P0000 T00171011"
"25828","AMA","2003-12-15 22:53:00",-101.7059,35.2194,33.98,32,92.36,350,21,NA,29.84,1010.4,5,30,"SCT","BKN","OVC",NA,2100,2700,5000,NA,"-SN BR BLDU",NA,NA,NA,NA,NA,NA,21.49,"METAR KAMA 152253Z 35021G30KT 5SM -SN BR BLDU SCT021 BKN027 OVC050 01/00 A2984 RMK AO2 PK WND 34042/2205 SLP104 P0000 T00110000"
"25829","AMA","2003-12-15 23:53:00",-101.7059,35.2194,33.08,30.02,88.37,350,24,NA,29.91,1013,10,33,"SCT","BKN","OVC",NA,2400,3100,7500,NA,"BLDU",NA,NA,NA,NA,NA,NA,19.52,"METAR KAMA 152353Z 35024G33KT 10SM BLDU SCT024 BKN031 OVC075 01/M01 A2991 RMK AO2 PK WND 35036/2329 SNE44 PRESRR SLP130 P0000 60000 T00061011 10111 20006 53065"
"25830","AMA","2003-12-16 00:53:00",-101.7059,35.2194,33.08,28.04,81.5,350,26,NA,29.96,1014.9,10,32,"SCT","BKN","OVC",NA,2800,5000,6500,NA,"BLDU",NA,NA,NA,NA,NA,NA,19.04,"METAR KAMA 160053Z 35026G32KT 10SM BLDU SCT028 BKN050 OVC065 01/M02 A2996 RMK AO2 PK WND 34038/0032 SNB11E34 SLP149 P0000 T00061022"
"25831","AMA","2003-12-16 01:53:00",-101.7059,35.2194,33.08,26.06,75.11,340,19,NA,30.01,1016.4,10,26,"FEW","OVC","   ",NA,2500,6500,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,20.87,"METAR KAMA 160153Z 34019G26KT 10SM BLDU FEW025 OVC065 01/M03 A3001 RMK AO2 PK WND 33034/0121 SLP164 T00061033"
"25832","AMA","2003-12-16 02:53:00",-101.7059,35.2194,33.08,24.98,71.82,330,23,NA,30.05,1017.8,10,28,"BKN","OVC","   ",NA,7500,9500,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,19.77,"METAR KAMA 160253Z 33023G28KT 10SM BLDU BKN075 OVC095 01/M04 A3005 RMK AO2 PK WND 33030/0217 SLP178 60000 T00061039 51043"
"25833","AMA","2003-12-16 03:53:00",-101.7059,35.2194,33.98,21.92,60.93,330,21,NA,30.09,1018.5,10,NA,"BKN","OVC","   ",NA,7500,9500,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,21.49,"METAR KAMA 160353Z 33021KT 10SM BLDU BKN075 OVC095 01/M06 A3009 RMK AO2 PK WND 33027/0300 SLP185 T00111056"
"25834","AMA","2003-12-16 04:53:00",-101.7059,35.2194,33.98,17.06,49.51,350,19,NA,30.11,1019.2,10,26,"OVC","   ","   ",NA,8000,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,22.06,"METAR KAMA 160453Z 35019G26KT 10SM BLDU OVC080 01/M08 A3011 RMK AO2 PK WND 35028/0440 SLP192 T00111083 PWINO FZRANO $"
"27401","AMA","2004-02-19 18:53:00",-101.7059,35.2194,69.98,12.02,10.51,250,33,NA,29.53,996,3,40,"BKN","   ","   ",NA,900,NA,NA,NA,"BLDU",NA,NA,NA,40,250,"2004-02-19 18:52",69.98,"METAR KAMA 191853Z 25033G40KT 3SM BLDU BKN009 21/M11 A2953 RMK AO2 PK WND 25040/1852 SLP960 T02111111 $"
"27402","AMA","2004-02-19 19:53:00",-101.7059,35.2194,66.92,12.92,12.15,250,26,NA,29.49,995.2,6,34,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,43,250,"2004-02-19 19:16",66.92,"METAR KAMA 191953Z 25026G34KT 6SM BLDU CLR 19/M11 A2949 RMK AO2 PK WND 25043/1916 SLP952 T01941106 $"
"38640","AMA","2005-06-03 09:53:00",-101.7059,35.2194,69.98,44.96,40.59,230,23,NA,29.69,999.4,8,38,"OVC","   ","   ",NA,15000,NA,NA,NA,"BLDU",NA,NA,NA,38,240,"2005-06-03 09:47",69.98,"METAR KAMA 030953Z 23023G38KT 8SM BLDU OVC150 21/07 A2969 RMK AO2 PK WND 24038/0947 SLP994 SHRA DSNT S-W T02110072"
"38641","AMA","2005-06-03 10:53:00",-101.7059,35.2194,71.96,44.06,36.67,200,27,NA,29.67,998.3,9,44,"BKN","OVC","   ",NA,10000,15000,NA,NA,"-RA BLDU",NA,NA,NA,44,190,"2005-06-03 10:50",70.58,"METAR KAMA 031053Z 20027G44KT 9SM -RA BLDU BKN100 OVC150 22/07 A2967 RMK AO2 PK WND 19044/1050 RAB49 SLP983 SHRA DSNT SE-S-W P0000 T02220067"
"43723","AMA","2006-01-01 16:53:00",-101.7059,35.2194,57.02,21.92,25.41,270,33,NA,29.44,994.6,2,43,"FEW","   ","   ",NA,20000,NA,NA,NA,"BLDU",NA,NA,NA,44,270,"2006-01-01 16:43",57.02,"METAR KAMA 011653Z 27033G43KT 2SM BLDU FEW200 14/M06 A2944 RMK AO2 PK WND 27044/1643 VIS 1 1/4V2 1/2 SLP946 T01391056"
"43724","AMA","2006-01-01 17:53:00",-101.7059,35.2194,57.92,19.04,21.76,280,29,NA,29.42,993.4,6,46,"FEW","   ","   ",NA,20000,NA,NA,NA,"BLDU",NA,NA,NA,46,280,"2006-01-01 17:53",57.92,"METAR KAMA 011753Z 28029G46KT 6SM BLDU FEW200 14/M07 A2942 RMK AO2 PK WND 28046/1753 SLP934 T01441072 10144 20094 58012"
"44562","AMA","2006-02-05 23:53:00",-101.7059,35.2194,48.02,17.96,29.88,360,26,NA,29.88,1010.9,5,31,"FEW","SCT","   ",NA,10000,25000,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,39.34,"METAR KAMA 052353Z COR 36026G31KT 5SM BLDU FEW100 SCT250 09/M08 A2988 RMK AO2 PK WND 01033/2339 SLP109 T00891078 10200 20089 53046"
"44563","AMA","2006-02-06 00:53:00",-101.7059,35.2194,44.06,19.04,36.36,10,21,NA,29.94,1013,6,28,"SCT","   ","   ",NA,20000,NA,NA,NA,"BLDU",NA,NA,NA,32,360,"2006-02-06 00:21",34.94,"METAR KAMA 060053Z 01021G28KT 6SM BLDU SCT200 07/M07 A2994 RMK AO2 PK WND 36032/0021 SLP130 T00671072"
"44564","AMA","2006-02-06 01:53:00",-101.7059,35.2194,41,21.92,46.23,10,20,NA,29.97,1014.1,6,26,"FEW","   ","   ",NA,25000,NA,NA,NA,"BLDU",NA,NA,NA,28,20,"2006-02-06 01:14",31.09,"METAR KAMA 060153Z 01020G26KT 6SM BLDU FEW250 05/M06 A2997 RMK AO2 PK WND 02028/0114 SLP141 T00501056"
"45384","AMA","2006-03-12 16:53:00",-101.7059,35.2194,62.96,10.04,12.27,230,35,NA,29.68,1002.4,4,44,"SCT","   ","   ",NA,20000,NA,NA,NA,"BLDU",NA,NA,NA,44,220,"2006-03-12 16:45",62.96,"METAR KAMA 121653Z 23035G44KT 4SM BLDU SCT200 17/M12 A2968 RMK AO2 PK WND 22044/1645 SLP024 VIS LWR W-N-E T01721122"
"45385","AMA","2006-03-12 17:53:00",-101.7059,35.2194,64.94,12.02,12.5,240,31,NA,29.67,1001.9,5,44,"FEW","BKN","   ",NA,20000,25000,NA,NA,"BLDU",NA,NA,NA,46,220,"2006-03-12 16:55",64.94,"METAR KAMA 121753Z 24031G44KT 5SM BLDU FEW200 BKN250 18/M11 A2967 RMK AO2 PK WND 22046/1655 SLP019 VIS LWR W-N-NE T01831111 10183 20006 58013"
"45386","AMA","2006-03-12 18:53:00",-101.7059,35.2194,66.92,14,12.74,240,31,NA,29.66,1001,4,40,"FEW","BKN","   ",NA,20000,25000,NA,NA,"BLDU",NA,NA,NA,46,220,"2006-03-12 18:13",66.92,"METAR KAMA 121853Z 24031G40KT 4SM BLDU FEW200 BKN250 19/M10 A2966 RMK AO2 PK WND 22046/1813 SLP010 VIS LWR W-N-NE T01941100"
"45387","AMA","2006-03-12 19:53:00",-101.7059,35.2194,68,14,12.27,220,33,NA,29.61,999.2,6,40,"FEW","BKN","   ",NA,20000,25000,NA,NA,"BLDU",NA,NA,NA,42,220,"2006-03-12 19:42",68,"METAR KAMA 121953Z 22033G40KT 6SM BLDU FEW200 BKN250 20/M10 A2961 RMK AO2 PK WND 22042/1942 SLP992 VIS LWR W-N-NE T02001100"
"45388","AMA","2006-03-12 20:53:00",-101.7059,35.2194,69.08,17.06,13.51,250,28,NA,29.61,999.7,5,36,"SCT","BKN","   ",NA,20000,25000,NA,NA,"BLDU",NA,NA,NA,42,240,"2006-03-12 20:37",69.08,"METAR KAMA 122053Z 25028G36KT 5SM BLDU SCT200 BKN250 21/M08 A2961 RMK AO2 PK WND 24042/2037 SLP997 VIS LWR W-N T02061083 56017"
"45389","AMA","2006-03-12 21:53:00",-101.7059,35.2194,62.06,23,22.21,260,31,NA,29.64,1001.1,6,39,"SCT","BKN","   ",NA,20000,25000,NA,NA,"BLDU",NA,NA,NA,40,280,"2006-03-12 21:23",62.06,"METAR KAMA 122153Z 26031G39KT 6SM BLDU SCT200 BKN250 17/M05 A2964 RMK AO2 PK WND 28040/2123 SLP011 VIS LWR W T01671050"
"45390","AMA","2006-03-12 22:53:00",-101.7059,35.2194,57.92,21.02,23.68,280,22,NA,29.66,1002.7,10,30,"SCT","   ","   ",NA,25000,NA,NA,NA,"BLDU",NA,NA,NA,39,260,"2006-03-12 21:54",57.92,"METAR KAMA 122253Z 28022G30KT 10SM BLDU SCT250 14/M06 A2966 RMK AO2 PK WND 26039/2154 SLP027 T01441061"
"45811","AMA","2006-03-30 16:53:00",-101.7059,35.2194,64.04,19.94,18.2,260,32,NA,29.77,1004.1,5,41,"FEW","SCT","   ",NA,400,25000,NA,NA,"BLDU",NA,NA,NA,41,260,"2006-03-30 16:52",64.04,"METAR KAMA 301653Z 26032G41KT 5SM BLDU FEW004 SCT250 18/M07 A2977 RMK AO2 PK WND 26041/1652 SLP041 FEW004 FU T01781067"
"45812","AMA","2006-03-30 17:53:00",-101.7059,35.2194,64.94,12.92,13.01,260,28,NA,29.77,1004.2,6,40,"FEW","SCT","   ",NA,400,25000,NA,NA,"BLDU",NA,NA,NA,47,260,"2006-03-30 17:01",64.94,"METAR KAMA 301753Z 26028G40KT 6SM BLDU FEW004 SCT250 18/M11 A2977 RMK AO2 PK WND 26047/1701 SLP042 FEW004 FU T01831106 10189 20106 58004"
"45978","AMA","2006-04-06 16:53:00",-101.7059,35.2194,60.08,17.96,19.23,240,30,NA,29.6,998.6,6,39,"FEW","   ","   ",NA,8500,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,60.08,"METAR KAMA 061653Z 24030G39KT 6SM BLDU FEW085 16/M08 A2960 RMK AO2 PK WND 25039/1648 SLP986 T01561078"
"45979","AMA","2006-04-06 17:53:00",-101.7059,35.2194,60.08,12.02,14.84,250,35,NA,29.57,997.5,4,44,"FEW","   ","   ",NA,6500,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,60.08,"METAR KAMA 061753Z 25035G44KT 4SM BLDU FEW065 16/M11 A2957 RMK AO2 PK WND 24045/1736 SLP975 T01561111 10161 20111 58016"
"45980","AMA","2006-04-06 18:53:00",-101.7059,35.2194,60.98,12.92,14.96,260,36,NA,29.53,996.2,3,42,"FEW","   ","   ",NA,6500,NA,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,60.98,"METAR KAMA 061853Z 26036G42KT 3SM BLDU FEW065 16/M11 A2953 RMK AO2 PK WND 27044/1839 SLP962 T01611106"
"45981","AMA","2006-04-06 19:53:00",-101.7059,35.2194,62.06,14,15.09,260,35,NA,29.53,996.4,4,40,"FEW","SCT","   ",NA,300,6500,NA,NA,"BLDU FU",NA,NA,NA,NA,NA,NA,62.06,"METAR KAMA 061953Z 26035G40KT 4SM BLDU FU FEW003 SCT065 17/M10 A2953 RMK AO2 PK WND 26050/1902 SLP964 VIS2V6 FU FEW003 T01671100"
"45982","AMA","2006-04-06 20:53:00",-101.7059,35.2194,64.04,8.96,11.26,280,33,NA,29.52,995.9,5,43,"FEW","SCT","   ",NA,300,6500,NA,NA,"BLDU FU",NA,NA,NA,NA,NA,NA,64.04,"METAR KAMA 062053Z 28033G43KT 5SM BLDU FU FEW003 SCT065 18/M13 A2952 RMK AO2 PK WND 27045/2000 SLP959 FU FEW003 T01781128 56014"
"45983","AMA","2006-04-06 21:53:00",-101.7059,35.2194,66.92,8.06,9.78,260,28,NA,29.51,995.1,6,39,"FEW","SCT","SCT",NA,300,6500,24000,NA,"BLDU FU",NA,NA,NA,NA,NA,NA,66.92,"METAR KAMA 062153Z 26028G39KT 6SM BLDU FU FEW003 SCT065 SCT240 19/M13 A2951 RMK AO2 PK WND 27043/2055 SLP951 FU FEW003 T01941133"
"46002","AMA","2006-04-07 16:53:00",-101.7059,35.2194,57.02,28.94,34.01,320,28,NA,29.79,1006.2,5,36,"OVC","   ","   ",NA,9000,NA,NA,NA,"BLDU",NA,NA,NA,36,330,"2006-04-07 16:53",57.02,"METAR KAMA 071653Z 32028G36KT 5SM BLDU OVC090 14/M02 A2979 RMK AO2 PK WND 33036/1653 SLP062 T01391017"
"46003","AMA","2006-04-07 17:53:00",-101.7059,35.2194,53.06,30.02,41.05,340,29,NA,29.85,1008.5,5,38,"BKN","OVC","   ",NA,6000,8000,NA,NA,"BLDU",NA,NA,NA,43,320,"2006-04-07 16:55",53.06,"METAR KAMA 071753Z 34029G38KT 5SM BLDU BKN060 OVC080 12/M01 A2985 RMK AO2 PK WND 32043/1655 SLP085 T01171011 10156 20067 53042"
"46004","AMA","2006-04-07 18:53:00",-101.7059,35.2194,50,30.92,47.68,340,25,NA,29.89,1010.2,6,34,"BKN","BKN","OVC",NA,4600,6500,20000,NA,"BLDU",NA,NA,NA,39,330,"2006-04-07 18:05",42.18,"METAR KAMA 071853Z 34025G34KT 6SM BLDU BKN046 BKN065 OVC200 10/M01 A2989 RMK AO2 PK WND 33039/1805 SLP102 T01001006"
"46006","AMA","2006-04-07 20:53:00",-101.7059,35.2194,46.94,30.92,53.47,340,30,NA,29.94,1012.1,5,38,"BKN","OVC","   ",NA,3500,5500,NA,NA,"BLDU",NA,NA,NA,42,330,"2006-04-07 20:08",37.24,"METAR KAMA 072053Z 34030G38KT 5SM BLDU BKN035 OVC055 08/M01 A2994 RMK AO2 PK WND 33042/2008 SLP121 VIS N-NE 2 60000 T00831006 51026"
"46007","AMA","2006-04-07 21:53:00",-101.7059,35.2194,46.04,30.02,53.33,330,29,NA,29.98,1013.6,6,33,"OVC","   ","   ",NA,3300,NA,NA,NA,"BLDU",NA,NA,NA,38,340,"2006-04-07 21:28",36.16,"METAR KAMA 072153Z 33029G33KT 6SM BLDU OVC033 08/M01 A2998 RMK AO2 PK WND 34038/2128 SLP136 T00781011"
"46194","AMA","2006-04-15 18:53:00",-101.7059,35.2194,80.06,8.06,6.29,250,25,NA,29.65,998.7,10,39,"FEW","   ","   ",NA,30000,NA,NA,NA,"BLDU",NA,NA,NA,39,260,"2006-04-15 18:46",77.48,"METAR KAMA 151853Z 25025G39KT 10SM BLDU FEW300 27/M13 A2965 RMK AO2 PK WND 26039/1846 SLP987 T02671133"
"46195","AMA","2006-04-15 19:53:00",-101.7059,35.2194,80.96,6.08,5.58,250,33,NA,29.63,997.9,10,38,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,45,250,"2006-04-15 18:58",77.96,"METAR KAMA 151953Z 25033G38KT 10SM BLDU CLR 27/M14 A2963 RMK AO2 PK WND 25045/1858 SLP979 T02721144"
"46196","AMA","2006-04-15 20:53:00",-101.7059,35.2194,82.94,8.06,5.72,250,32,NA,29.6,996.6,10,38,"CLR","   ","   ",NA,NA,NA,NA,NA,"BLDU",NA,NA,NA,41,270,"2006-04-15 20:08",79.36,"METAR KAMA 152053Z 25032G38KT 10SM BLDU CLR 28/M13 A2960 RMK AO2 PK WND 27041/2008 SLP966 T02831133 56027"
"47189","AMA","2006-05-27 07:53:00",-101.7059,35.2194,77,39.02,25.49,190,41,NA,29.68,998.4,6,51,"FEW","BKN","   ",NA,12000,20000,NA,NA,"BLDU",NA,NA,NA,51,190,"2006-05-27 07:48",75.6,"METAR KAMA 270753Z 19041G51KT 6SM BLDU FEW120 BKN200 25/04 A2968 RMK AO2 PK WND 19051/0748 SLP984 T02500039"
"51287","AMA","2006-11-14 22:53:00",-101.7059,35.2194,68,24.98,19.62,290,33,NA,29.42,993.6,6,44,"FEW","SCT","   ",NA,10000,15000,NA,NA,"BLDU",NA,NA,NA,47,290,"2006-11-14 22:23",68,"METAR KAMA 142253Z 29033G44KT 6SM BLDU FEW100 SCT150 20/M04 A2942 RMK AO2 PK WND 29047/2223 SLP936 T02001039"
"51289","AMA","2006-11-15 00:53:00",-101.7059,35.2194,55.04,28.94,36.54,340,31,NA,29.6,1001.1,2.5,45,"SCT","OVC","   ",NA,2200,4300,NA,NA,"BLDU",NA,NA,NA,51,320,"2006-11-15 00:11",55.04,"METAR KAMA 150053Z 34031G45KT 2 1/2SM BLDU SCT022 OVC043 13/M02 A2960 RMK AO2 PK WND 32051/0011 WSHFT 0007 SFC VIS 4 RAB19E37 SLP011 VC SHRA ALQDS P0000 T01281017"
"51293","AMA","2006-11-15 04:53:00",-101.7059,35.2194,46.04,24.08,41.74,340,27,NA,29.83,1007.4,6,41,"OVC","   ","   ",NA,2200,NA,NA,NA,"BLDU",NA,NA,NA,44,330,"2006-11-15 04:21",36.48,"METAR KAMA 150453Z 34027G41KT 6SM BLDU OVC022 08/M04 A2983 RMK AO2 PK WND 33044/0421 SLP074 T00781044"
"51652","AMA","2006-11-30 04:53:00",-101.7059,35.2194,19.04,15.08,84.27,340,17,NA,30.11,1022.4,1.75,25,"BKN","OVC","   ",NA,2300,5500,NA,NA,"-TSSN BR",NA,NA,NA,NA,NA,NA,3.1,"METAR KAMA 300453Z 34017G25KT 1 3/4SM -TSSN BR BKN023CB OVC055 M07/M09 A3011 RMK AO2 TSB47 SLP224 OCNL LTGICCG TS SW-NW MOV NE P0000 T10721094 $"
"53725","AMA","2007-02-24 18:53:00",-101.7059,35.2194,39.02,24.98,56.77,320,27,NA,29.61,1001.3,2,43,"OVC","   ","   ",NA,3500,NA,NA,NA,"HZ BLDU",NA,NA,NA,NA,NA,NA,26.91,"METAR KAMA 241853Z 32027G43KT 2SM HZ BLDU OVC035 04/M04 A2961 RMK AO2 PK WND 31050/1826 SFC VIS 4 SLP013 T00391039"
"53726","AMA","2007-02-24 19:53:00",-101.7059,35.2194,39.92,24.08,52.79,330,30,NA,29.65,1002.7,1,44,"FEW","OVC","   ",NA,1300,4000,NA,NA,"HZ BLDU",NA,NA,NA,NA,NA,NA,27.59,"METAR KAMA 241953Z 33030G44KT 1SM HZ BLDU FEW013 OVC040 04/M04 A2965 RMK AO2 PK WND 33054/1933 SLP027 T00441044 $"
"53727","AMA","2007-02-24 20:53:00",-101.7059,35.2194,42.08,23,46.41,330,37,NA,29.68,1004.2,2,47,"BKN","OVC","   ",NA,4100,7500,NA,NA,"HZ BLDU",NA,NA,NA,NA,NA,NA,29.49,"METAR KAMA 242053Z 33037G47KT 2SM HZ BLDU BKN041 OVC075 06/M05 A2968 RMK AO2 PK WND 32056/2023 SFC VIS 3 SLP042 T00561050 51044 $"
"53728","AMA","2007-02-24 21:53:00",-101.7059,35.2194,42.08,23,46.41,330,37,NA,29.71,1005.3,2,49,"SCT","OVC","   ",NA,1600,4600,NA,NA,"HZ BLDU",NA,NA,NA,NA,NA,NA,29.49,"METAR KAMA 242153Z 33037G49KT 2SM HZ BLDU SCT016 OVC046 06/M05 A2971 RMK AO2 PK WND 32055/2137 SFC VIS 3 SLP053 T00561050 $"
"53729","AMA","2007-02-24 22:53:00",-101.7059,35.2194,41,24.98,52.56,330,33,NA,29.75,1007,2,43,"FEW","BKN","OVC",NA,3500,5500,7500,NA,"HZ BLDU",NA,NA,NA,NA,NA,NA,28.58,"METAR KAMA 242253Z 33033G43KT 2SM HZ BLDU FEW035 BKN055 OVC075 05/M04 A2975 RMK AO2 PK WND 33051/2157 SFC VIS 3 SLP070 T00501039"
"53730","AMA","2007-02-24 23:53:00",-101.7059,35.2194,41,19.94,42.51,330,27,NA,29.79,1008.2,7,38,"FEW","SCT","   ",NA,2000,3900,NA,NA,"BLDU",NA,NA,NA,NA,NA,NA,29.61,"METAR KAMA 242353Z COR 33027G38KT 7SM BLDU FEW020 SCT039 05/M07 A2979 RMK AO2 PK WND 32045/2255 SLP082 P0000 60000 T00501067 10067 20033 51023 $"
"61700","AMA","2008-01-28 17:53:00",-101.7059,35.2194,68,37.94,33.12,250,30,NA,29.67,1001.3,4,47,"FEW","SCT","SCT",NA,9000,15000,22000,NA,"HZ BLDU",NA,NA,NA,47,250,"2008-01-28 17:46",68,"METAR KAMA 281753Z 25030G47KT 4SM HZ BLDU FEW090 SCT150 SCT220 20/03 A2967 RMK AO2 PK WND 25047/1746 SLP013 T02000033 10206 20111 58001"
"61701","AMA","2008-01-28 20:53:00",-101.7059,35.2194,73.04,32,22.03,250,28,NA,29.58,998,6,39,"SCT","BKN","BKN",NA,8000,15000,22000,NA,"HZ BLDU",NA,NA,NA,44,250,"2008-01-28 20:02",71.08,"METAR KAMA 282053Z 25028G39KT 6SM HZ BLDU SCT080 BKN150 BKN220 23/00 A2958 RMK AO2 PK WND 25044/2002 SLP980 T02280000 56028"
"61702","AMA","2008-01-28 21:53:00",-101.7059,35.2194,69.98,28.04,20.8,240,30,NA,29.57,997.9,7,40,"FEW","SCT","BKN",NA,8000,14000,20000,NA,"BLDU",NA,NA,NA,46,250,"2008-01-28 21:11",69.98,"METAR KAMA 282153Z 24030G40KT 7SM BLDU FEW080 SCT140 BKN200 21/M02 A2957 RMK AO2 PK WND 25046/2111 SLP979 T02111022"
"61718","AMA","2008-01-29 13:53:00",-101.7059,35.2194,33.08,-7.06,17,340,27,NA,29.79,1007.7,4,51,"SCT","BKN","   ",NA,8000,14000,NA,NA,"BLDU",NA,NA,NA,51,310,"2008-01-29 13:48",18.82,"METAR KAMA 291353Z 34027G51KT 4SM BLDU SCT080 BKN140 01/M22 A2979 RMK AO2 PK WND 31051/1348 PRESRR SLP077 T00061217 $"
